연월,customer_id,cnt
2018-08,TS277035,6
2018-08,TS278201,5
2018-08,TS279306,4
2018-08,TS282078,3
2018-08,TS282800,5
2018-08,TS283431,4
2018-08,TS286542,2
2018-08,TS290936,9
2018-08,TS294275,2
2018-08,TS294433,6
2018-08,TS298879,1
2018-08,TS300891,7
2018-08,TS310889,8
2018-08,TS311478,7
2018-08,TS315466,3
2018-08,TS316311,3
2018-08,TS321715,8
2018-08,TS322238,5
2018-08,TS322485,1
2018-08,TS324893,1
2018-08,TS325787,8
2018-08,TS327886,6
2018-08,TS331765,7
2018-08,TS332485,6
2018-08,TS332691,7
2018-08,TS333555,3
2018-08,TS333942,9
2018-08,TS341150,2
2018-08,TS342811,5
2018-08,TS343738,8
2018-08,TS344152,4
2018-08,TS345366,2
2018-08,TS349770,3
2018-08,TS349820,3
2018-08,TS349914,2
2018-08,TS351797,3
2018-08,TS356315,8
2018-08,TS357089,6
2018-08,TS357747,8
2018-08,TS361500,6
2018-08,TS362290,4
2018-08,TS364512,5
2018-08,TS365322,7
2018-08,TS365803,7
2018-08,TS369665,7
2018-08,TS369884,6
2018-08,TS381496,3
2018-08,TS381681,5
2018-08,TS382258,7
2018-08,TS386881,3
2018-08,TS390923,2
2018-08,TS392587,6
2018-08,TS394144,5
2018-08,TS396028,4
2018-08,TS397712,2
2018-08,TS407799,4
2018-08,TS408289,4
2018-08,TS408600,1
2018-08,TS409844,9
2018-08,TS411019,6
2018-08,TS413023,6
2018-08,TS413667,3
2018-08,TS414581,5
2018-08,TS416373,3
2018-08,TS417170,5
2018-08,TS419694,7
2018-08,TS420082,4
2018-08,TS420499,4
2018-08,TS426363,5
2018-08,TS427553,4
2018-08,TS428494,6
2018-08,TS437647,4
2018-08,TS439348,6
2018-08,TS440617,3
2018-08,TS447283,7
2018-08,TS448652,10
2018-08,TS454370,5
2018-08,TS455361,2
2018-08,TS456293,6
2018-08,TS457036,6
2018-08,TS461809,8
2018-08,TS465474,2
2018-08,TS466629,5
2018-08,TS470645,6
2018-08,TS471939,6
2018-08,TS476049,7
2018-08,TS477224,6
2018-08,TS487207,3
2018-08,TS488636,4
2018-08,TS489018,2
2018-08,TS490052,7
2018-08,TS492813,5
2018-08,TS493191,8
2018-08,TS504594,5
2018-08,TS509743,4
2018-08,TS510841,1
2018-08,TS512288,8
2018-08,TS515806,10
2018-08,TS516522,7
2018-08,TS518383,10
2018-08,TS519969,2
2018-08,TS520001,6
2018-08,TS522889,6
2018-08,TS526480,3
2018-08,TS532933,6
2018-08,TS535917,4
2018-08,TS536483,4
2018-08,TS536631,5
2018-08,TS541856,3
2018-08,TS548118,4
2018-08,TS551344,5
2018-08,TS554037,6
2018-08,TS554434,5
2018-08,TS558026,3
2018-08,TS560274,1
2018-08,TS569032,9
2018-08,TS569600,4
2018-08,TS569923,10
2018-08,TS571375,4
2018-08,TS574471,6
2018-08,TS578065,1
2018-08,TS578667,2
2018-08,TS597253,4
2018-08,TS598570,3
2018-08,TS598952,9
2018-08,TS600370,6
2018-08,TS600511,6
2018-08,TS601124,8
2018-08,TS602767,8
2018-08,TS602789,5
2018-08,TS609198,4
2018-08,TS614929,5
2018-08,TS615394,8
2018-08,TS617231,5
2018-08,TS618494,9
2018-08,TS621030,4
2018-08,TS622804,4
2018-08,TS624020,6
2018-08,TS624100,5
2018-08,TS633741,5
2018-08,TS634117,4
2018-08,TS634630,3
2018-08,TS637007,8
2018-08,TS640338,7
2018-08,TS642752,2
2018-08,TS643036,4
2018-08,TS645212,6
2018-08,TS647525,3
2018-08,TS655367,3
2018-08,TS660166,6
2018-08,TS660622,3
2018-08,TS662949,3
2018-08,TS665963,5
2018-08,TS667330,7
2018-08,TS671691,5
2018-08,TS672241,1
2018-08,TS672566,8
2018-08,TS673226,4
2018-08,TS675030,5
2018-08,TS682265,5
2018-08,TS695571,9
2018-08,TS701801,9
2018-08,TS702807,5
2018-08,TS703441,7
2018-08,TS707101,5
2018-08,TS711304,6
2018-08,TS712143,6
2018-08,TS714045,7
2018-08,TS716955,6
2018-08,TS717160,8
2018-08,TS718154,5
2018-08,TS721551,4
2018-08,TS722194,6
2018-08,TS726881,7
2018-08,TS727656,1
2018-08,TS731637,3
2018-08,TS735605,3
2018-08,TS736914,8
2018-08,TS740757,4
2018-08,TS744630,5
2018-08,TS749639,4
2018-08,TS752925,8
2018-08,TS753554,5
2018-08,TS760331,1
2018-08,TS761925,4
2018-08,TS763203,9
2018-08,TS768279,6
2018-08,TS783835,4
2018-08,TS784450,5
2018-08,TS789849,1
2018-08,TS791664,7
2018-08,TS794667,5
2018-08,TS795349,6
2018-08,TS796460,4
2018-08,TS797358,5
2018-08,TS798789,4
2018-08,TS800913,7
2018-08,TS803328,1
2018-08,TS803730,6
2018-08,TS806267,6
2018-08,TS807008,8
2018-08,TS808526,6
2018-08,TS810276,6
2018-08,TS810881,8
2018-08,TS814460,7
2018-08,TS816344,6
2018-08,TS819365,4
2018-08,TS821125,6
2018-08,TS828794,2
2018-08,TS830686,5
2018-08,TS832330,7
2018-08,TS832950,8
2018-08,TS837282,4
2018-08,TS837650,7
2018-08,TS838496,6
2018-08,TS841911,4
2018-08,TS842244,3
2018-08,TS842808,3
2018-08,TS844505,1
2018-08,TS848093,5
2018-08,TS849234,5
2018-08,TS849376,7
2018-08,TS853020,4
2018-08,TS855951,7
2018-08,TS859365,4
2018-08,TS860353,3
2018-08,TS861244,6
2018-08,TS861788,6
2018-08,TS864496,6
2018-08,TS870228,2
2018-08,TS871110,7
2018-08,TS875601,6
2018-08,TS877962,6
2018-08,TS882329,7
2018-08,TS883038,6
2018-08,TS884681,1
2018-08,TS885968,7
2018-08,TS886985,4
2018-08,TS887795,6
2018-08,TS893503,7
2018-08,TS894938,2
2018-08,TS895361,6
2018-08,TS904692,6
2018-08,TS906632,6
2018-08,TS910887,7
2018-08,TS913591,6
2018-08,TS917520,8
2018-08,TS917884,7
2018-08,TS918434,8
2018-08,TS919144,1
2018-08,TS921837,3
2018-08,TS922639,6
2018-08,TS922944,4
2018-08,TS925945,5
2018-08,TS931749,8
2018-08,TS935488,10
2018-08,TS935837,4
2018-08,TS937124,5
2018-08,TS938383,5
2018-08,TS938916,6
2018-08,TS941110,7
2018-08,TS945284,5
2018-08,TS948747,6
2018-08,TS949361,6
2018-08,TS951395,5
2018-08,TS952924,3
2018-08,TS953790,10
2018-08,TS957381,4
2018-08,TS959147,4
2018-08,TS959961,5
2018-08,TS963433,6
2018-08,TS963437,7
2018-08,TS964483,8
2018-08,TS966353,7
2018-08,TS969622,6
2018-08,TS972175,3
2018-08,TS974079,5
2018-08,TS975153,7
2018-08,TS977703,8
2018-08,TS978415,10
2018-08,TS982817,5
2018-08,TS989364,7
2018-08,TS989482,6
2018-08,TS995299,7
2018-08,TS999079,3
2018-08,TS999231,3
2018-08,TS999855,3
2018-09,AS002855,7
2018-09,AS008805,2
2018-09,AS009373,6
2018-09,AS015233,9
2018-09,AS015315,7
2018-09,AS015739,6
2018-09,AS019120,5
2018-09,AS019860,5
2018-09,AS024181,6
2018-09,AS025956,5
2018-09,AS029624,1
2018-09,AS031206,6
2018-09,AS036678,4
2018-09,AS038564,5
2018-09,AS040841,6
2018-09,AS040860,6
2018-09,AS046594,7
2018-09,AS055659,7
2018-09,AS057808,5
2018-09,AS058623,6
2018-09,AS060041,6
2018-09,AS062717,2
2018-09,AS065870,3
2018-09,AS069821,7
2018-09,AS070625,9
2018-09,AS071660,3
2018-09,AS073168,5
2018-09,AS073285,3
2018-09,AS077151,6
2018-09,AS082596,8
2018-09,AS092144,3
2018-09,AS092688,5
2018-09,AS098763,5
2018-09,AS099118,6
2018-09,AS099984,3
2018-09,AS100947,6
2018-09,AS105107,7
2018-09,AS107662,5
2018-09,AS108195,4
2018-09,AS108507,6
2018-09,AS113826,4
2018-09,AS115149,1
2018-09,AS115629,4
2018-09,AS116472,5
2018-09,AS123220,6
2018-09,AS124155,11
2018-09,AS124354,4
2018-09,AS132988,6
2018-09,AS136184,7
2018-09,AS137764,4
2018-09,AS141460,7
2018-09,AS147485,8
2018-09,AS152185,5
2018-09,AS158438,5
2018-09,AS161071,8
2018-09,AS163543,1
2018-09,AS170379,7
2018-09,AS170643,8
2018-09,AS171842,5
2018-09,AS171994,4
2018-09,AS174345,4
2018-09,AS175707,6
2018-09,AS176615,10
2018-09,AS183155,5
2018-09,AS185951,5
2018-09,AS186727,5
2018-09,AS190883,5
2018-09,AS193568,5
2018-09,AS194595,2
2018-09,AS195052,3
2018-09,AS196653,4
2018-09,AS197200,6
2018-09,AS200286,6
2018-09,AS207011,5
2018-09,AS210576,2
2018-09,AS210846,3
2018-09,AS211303,9
2018-09,AS211705,6
2018-09,AS211927,4
2018-09,AS212132,4
2018-09,AS212221,5
2018-09,AS217722,11
2018-09,AS218636,6
2018-09,AS220726,2
2018-09,AS220894,4
2018-09,AS227898,4
2018-09,AS235724,7
2018-09,AS237205,7
2018-09,AS240190,2
2018-09,AS240586,3
2018-09,AS247467,1
2018-09,AS248090,3
2018-09,AS248948,5
2018-09,AS251112,4
2018-09,AS251169,4
2018-09,AS251921,1
2018-09,AS256239,4
2018-09,AS258098,4
2018-09,AS271899,8
2018-09,AS272193,4
2018-09,AS273321,7
2018-09,AS273414,3
2018-09,AS275166,5
2018-09,AS275287,6
2018-09,AS275753,5
2018-09,AS280744,4
2018-09,AS280969,5
2018-09,AS282618,5
2018-09,AS288339,6
2018-09,AS288569,9
2018-09,AS294655,6
2018-09,AS297966,4
2018-09,AS299544,6
2018-09,AS301190,6
2018-09,AS303294,6
2018-09,AS305652,6
2018-09,AS309101,2
2018-09,AS311628,4
2018-09,AS319907,6
2018-09,AS320552,5
2018-09,AS321794,1
2018-09,AS335390,5
2018-09,AS339451,1
2018-09,AS342526,3
2018-09,AS345469,3
2018-09,AS345508,6
2018-09,AS346579,5
2018-09,AS352209,4
2018-09,AS353422,5
2018-09,AS355842,4
2018-09,AS356812,4
2018-09,AS359364,2
2018-09,AS365290,4
2018-09,AS369194,3
2018-09,AS369418,4
2018-09,AS371310,6
2018-09,AS374280,5
2018-09,AS377637,4
2018-09,AS385315,9
2018-09,AS386696,6
2018-09,AS388908,4
2018-09,AS390441,5
2018-09,AS394423,8
2018-09,AS399435,4
2018-09,AS404195,6
2018-09,AS404579,7
2018-09,AS408690,9
2018-09,AS409779,3
2018-09,AS410205,6
2018-09,AS412668,9
2018-09,AS430089,3
2018-09,AS430563,4
2018-09,AS436928,5
2018-09,AS441031,4
2018-09,AS453084,5
2018-09,AS453157,4
2018-09,AS453778,3
2018-09,AS454149,3
2018-09,AS458614,5
2018-09,AS460177,7
2018-09,AS460629,7
2018-09,AS460655,3
2018-09,AS462796,5
2018-09,AS462883,2
2018-09,AS462973,6
2018-09,AS466656,3
2018-09,AS467237,4
2018-09,AS467683,8
2018-09,AS468297,2
2018-09,AS470817,4
2018-09,AS471761,7
2018-09,AS472959,3
2018-09,AS473535,4
2018-09,AS475839,7
2018-09,AS476267,5
2018-09,AS484367,3
2018-09,AS488509,2
2018-09,AS491747,4
2018-09,AS494168,5
2018-09,AS495117,2
2018-09,AS499352,5
2018-09,AS499893,5
2018-09,AS501123,4
2018-09,AS506797,8
2018-09,AS509237,2
2018-09,AS515526,6
2018-09,AS515541,6
2018-09,AS516140,3
2018-09,AS516396,5
2018-09,AS517285,6
2018-09,AS518169,4
2018-09,AS531034,5
2018-09,AS534058,3
2018-09,AS535481,4
2018-09,AS546422,5
2018-09,AS546865,4
2018-09,AS547635,7
2018-09,AS548544,4
2018-09,AS549090,3
2018-09,AS550302,7
2018-09,AS552198,7
2018-09,AS554975,5
2018-09,AS557018,3
2018-09,AS563124,4
2018-09,AS568468,5
2018-09,AS569518,6
2018-09,AS571298,4
2018-09,AS574816,3
2018-09,AS575508,3
2018-09,AS575700,5
2018-09,AS577195,7
2018-09,AS580776,1
2018-09,AS581309,8
2018-09,AS581751,5
2018-09,AS582607,3
2018-09,AS584134,4
2018-09,AS584189,2
2018-09,AS587750,5
2018-09,AS588076,6
2018-09,AS588186,4
2018-09,AS589687,6
2018-09,AS603613,6
2018-09,AS609865,8
2018-09,AS610675,8
2018-09,AS611649,7
2018-09,AS614406,6
2018-09,AS614421,4
2018-09,AS618299,8
2018-09,AS621407,6
2018-09,AS621552,5
2018-09,AS622023,5
2018-09,AS625761,6
2018-09,AS625883,5
2018-09,AS627304,6
2018-09,AS628460,2
2018-09,AS628722,5
2018-09,AS632327,6
2018-09,AS634661,1
2018-09,AS636570,7
2018-09,AS637476,4
2018-09,AS639549,2
2018-09,AS642796,3
2018-09,AS645809,3
2018-09,AS647421,4
2018-09,AS648913,6
2018-09,AS649439,10
2018-09,AS650043,5
2018-09,AS654830,8
2018-09,AS656522,4
2018-09,AS660812,3
2018-09,AS662285,4
2018-09,AS662863,2
2018-09,AS665097,3
2018-09,AS670699,4
2018-09,AS677229,1
2018-09,AS677499,8
2018-09,AS677821,6
2018-09,AS679641,1
2018-09,AS680056,3
2018-09,AS693220,4
2018-09,AS699883,6
2018-09,AS700935,4
2018-09,AS703258,1
2018-09,AS704643,4
2018-09,AS706877,6
2018-09,AS707671,4
2018-09,AS708113,7
2018-09,AS712913,6
2018-09,AS716291,4
2018-09,AS719871,7
2018-09,AS721170,1
2018-09,AS722513,2
2018-09,AS722697,6
2018-09,AS726272,6
2018-09,AS726714,2
2018-09,AS727718,9
2018-09,AS732240,2
2018-09,AS734592,5
2018-09,AS734767,6
2018-09,AS736503,8
2018-09,AS736672,6
2018-09,AS741333,5
2018-09,AS742617,3
2018-09,AS744154,6
2018-09,AS745792,4
2018-09,AS748245,5
2018-09,AS756169,6
2018-09,AS756586,6
2018-09,AS758226,8
2018-09,AS760415,10
2018-09,AS761330,1
2018-09,AS766856,4
2018-09,AS771185,1
2018-09,AS771307,4
2018-09,AS772036,4
2018-09,AS776002,2
2018-09,AS777651,3
2018-09,AS778425,11
2018-09,AS779956,5
2018-09,AS781999,4
2018-09,AS786819,5
2018-09,AS790905,4
2018-09,AS795406,6
2018-09,AS798945,3
2018-09,AS799981,8
2018-09,AS800531,5
2018-09,AS811755,4
2018-09,AS812685,6
2018-09,AS814353,9
2018-09,AS818410,4
2018-09,AS820169,2
2018-09,AS822877,7
2018-09,AS823436,3
2018-09,AS826583,3
2018-09,AS828426,6
2018-09,AS834706,5
2018-09,AS838065,4
2018-09,AS840069,6
2018-09,AS847598,6
2018-09,AS854424,4
2018-09,AS854458,4
2018-09,AS857207,5
2018-09,AS859775,12
2018-09,AS860362,6
2018-09,AS863944,4
2018-09,AS866446,4
2018-09,AS867281,4
2018-09,AS868124,6
2018-09,AS868530,7
2018-09,AS869895,4
2018-09,AS870817,8
2018-09,AS873051,4
2018-09,AS875048,5
2018-09,AS879331,4
2018-09,AS886138,6
2018-09,AS886872,8
2018-09,AS896608,8
2018-09,AS897421,6
2018-09,AS902294,5
2018-09,AS904548,5
2018-09,AS914120,3
2018-09,AS914290,3
2018-09,AS918302,4
2018-09,AS924898,4
2018-09,AS926099,3
2018-09,AS926104,6
2018-09,AS928923,3
2018-09,AS929382,1
2018-09,AS929514,7
2018-09,AS931712,4
2018-09,AS933597,5
2018-09,AS934534,1
2018-09,AS935662,9
2018-09,AS936602,6
2018-09,AS938080,9
2018-09,AS941998,5
2018-09,AS942939,8
2018-09,AS945488,6
2018-09,AS946582,6
2018-09,AS950313,3
2018-09,AS961301,2
2018-09,AS963520,6
2018-09,AS963873,2
2018-09,AS969133,7
2018-09,AS970810,5
2018-09,AS972005,4
2018-09,AS977127,7
2018-09,AS981537,7
2018-09,AS984922,4
2018-09,AS987950,7
2018-09,AS988792,7
2018-09,AS988921,6
2018-09,AS992593,5
2018-09,AS992895,5
2018-09,AS993100,9
2018-09,AS994696,6
2018-09,AS995937,9
2018-09,AS997107,5
2018-09,AS998566,5
2018-09,GD001473,3
2018-09,GD001777,3
2018-09,GD001932,6
2018-09,GD004422,6
2018-09,GD009242,4
2018-09,GD010455,3
2018-09,GD012037,6
2018-09,GD015238,5
2018-09,GD020270,4
2018-09,GD022268,2
2018-09,GD024299,4
2018-09,GD025393,4
2018-09,GD029159,5
2018-09,GD030141,9
2018-09,GD032887,6
2018-09,GD039425,4
2018-09,GD040768,5
2018-09,GD045563,1
2018-09,GD059086,6
2018-09,GD064521,3
2018-09,GD065188,9
2018-09,GD067591,6
2018-09,GD069878,3
2018-09,GD070247,6
2018-09,GD079438,10
2018-09,GD080608,9
2018-09,GD081993,3
2018-09,GD082396,5
2018-09,GD082530,7
2018-09,GD083655,5
2018-09,GD084870,5
2018-09,GD085038,8
2018-09,GD086932,5
2018-09,GD094728,6
2018-09,GD094886,6
2018-09,GD098851,5
2018-09,GD099906,3
2018-09,GD100850,5
2018-09,GD106268,2
2018-09,GD106824,3
2018-09,GD109842,7
2018-09,GD110372,6
2018-09,GD112262,7
2018-09,GD114852,6
2018-09,GD115359,4
2018-09,GD115456,2
2018-09,GD121535,4
2018-09,GD125079,5
2018-09,GD126264,6
2018-09,GD126553,3
2018-09,GD134164,3
2018-09,GD137323,6
2018-09,GD138948,8
2018-09,GD139130,8
2018-09,GD141355,5
2018-09,GD141776,5
2018-09,GD149816,5
2018-09,GD152639,4
2018-09,GD152773,8
2018-09,GD155364,3
2018-09,GD161261,3
2018-09,GD163149,4
2018-09,GD163914,5
2018-09,GD164396,1
2018-09,GD165203,5
2018-09,GD171613,4
2018-09,GD172092,5
2018-09,GD172229,6
2018-09,GD172600,6
2018-09,GD173197,5
2018-09,GD174095,8
2018-09,GD174951,4
2018-09,GD176879,3
2018-09,GD181791,6
2018-09,GD182990,5
2018-09,GD183457,5
2018-09,GD191589,4
2018-09,GD192337,7
2018-09,GD192754,3
2018-09,GD194770,3
2018-09,GD198467,6
2018-09,GD203795,6
2018-09,GD206745,6
2018-09,GD210507,5
2018-09,GD212992,4
2018-09,GD214739,5
2018-09,GD216317,6
2018-09,GD221439,4
2018-09,GD223514,5
2018-09,GD227601,7
2018-09,GD228250,8
2018-09,GD230002,6
2018-09,GD230222,7
2018-09,GD235669,4
2018-09,GD238607,4
2018-09,GD238730,5
2018-09,GD257285,6
2018-09,GD257904,4
2018-09,GD258009,4
2018-09,GD259467,9
2018-09,GD260951,9
2018-09,GD261077,6
2018-09,GD262737,8
2018-09,GD264669,2
2018-09,GD266112,4
2018-09,GD269619,7
2018-09,GD280871,5
2018-09,GD289305,3
2018-09,GD289362,10
2018-09,GD292406,7
2018-09,GD292781,3
2018-09,GD295789,6
2018-09,GD296025,3
2018-09,GD298325,6
2018-09,GD300982,9
2018-09,GD306378,6
2018-09,GD309433,2
2018-09,GD311895,6
2018-09,GD314208,6
2018-09,GD316791,3
2018-09,GD316957,9
2018-09,GD318523,3
2018-09,GD323300,5
2018-09,GD323923,6
2018-09,GD324324,6
2018-09,GD325851,8
2018-09,GD326524,3
2018-09,GD327788,7
2018-09,GD332889,8
2018-09,GD341063,8
2018-09,GD343618,7
2018-09,GD350549,4
2018-09,GD360440,6
2018-09,GD361244,9
2018-09,GD362521,5
2018-09,GD362869,5
2018-09,GD364043,3
2018-09,GD366297,5
2018-09,GD372798,7
2018-09,GD373372,4
2018-09,GD375438,3
2018-09,GD375940,9
2018-09,GD376049,8
2018-09,GD378149,5
2018-09,GD381952,8
2018-09,GD382390,5
2018-09,GD385195,7
2018-09,GD387236,3
2018-09,GD390442,4
2018-09,GD394435,5
2018-09,GD398206,8
2018-09,GD398654,5
2018-09,GD401034,3
2018-09,GD401728,4
2018-09,GD406715,5
2018-09,GD408230,6
2018-09,GD411680,7
2018-09,GD413362,6
2018-09,GD415795,8
2018-09,GD418230,5
2018-09,GD428351,4
2018-09,GD437531,1
2018-09,GD438627,6
2018-09,GD439332,6
2018-09,GD452640,4
2018-09,GD455671,6
2018-09,GD459084,9
2018-09,GD459648,6
2018-09,GD460554,7
2018-09,GD462507,4
2018-09,GD462529,2
2018-09,GD462611,3
2018-09,GD470986,5
2018-09,GD471767,5
2018-09,GD475433,3
2018-09,GD477802,10
2018-09,GD479069,5
2018-09,GD479253,1
2018-09,GD479679,4
2018-09,GD484864,8
2018-09,GD489148,4
2018-09,GD489678,5
2018-09,GD492710,8
2018-09,GD516585,5
2018-09,GD518115,8
2018-09,GD521924,1
2018-09,GD523289,4
2018-09,GD531348,7
2018-09,GD531554,5
2018-09,GD535028,11
2018-09,GD537137,4
2018-09,GD537233,6
2018-09,GD547144,4
2018-09,GD555235,5
2018-09,GD563129,4
2018-09,GD563242,7
2018-09,GD574013,7
2018-09,GD574177,5
2018-09,GD574867,4
2018-09,GD574913,1
2018-09,GD575423,4
2018-09,GD582469,1
2018-09,GD585679,6
2018-09,GD589615,5
2018-09,GD594854,9
2018-09,GD595676,2
2018-09,GD598089,5
2018-09,GD607294,11
2018-09,GD608468,10
2018-09,GD608565,1
2018-09,GD615902,4
2018-09,GD619319,7
2018-09,GD620721,5
2018-09,GD620805,7
2018-09,GD622254,7
2018-09,GD623309,1
2018-09,GD628310,8
2018-09,GD629291,9
2018-09,GD631254,6
2018-09,GD635322,3
2018-09,GD635509,5
2018-09,GD639016,5
2018-09,GD639344,3
2018-09,GD646501,4
2018-09,GD648354,8
2018-09,GD649455,6
2018-09,GD655061,2
2018-09,GD659982,5
2018-09,GD665518,6
2018-09,GD670693,6
2018-09,GD672003,3
2018-09,GD672303,2
2018-09,GD676928,5
2018-09,GD687485,7
2018-09,GD687670,4
2018-09,GD691243,10
2018-09,GD693914,6
2018-09,GD699747,5
2018-09,GD699826,6
2018-09,GD700354,3
2018-09,GD700587,4
2018-09,GD700613,2
2018-09,GD701512,4
2018-09,GD703244,5
2018-09,GD703449,6
2018-09,GD705390,3
2018-09,GD706415,2
2018-09,GD710390,5
2018-09,GD716223,9
2018-09,GD719026,8
2018-09,GD719151,6
2018-09,GD721751,5
2018-09,GD725119,6
2018-09,GD728611,3
2018-09,GD730210,2
2018-09,GD733240,4
2018-09,GD735013,7
2018-09,GD738012,6
2018-09,GD741058,1
2018-09,GD749335,5
2018-09,GD751187,10
2018-09,GD761011,4
2018-09,GD761771,9
2018-09,GD762671,7
2018-09,GD763218,3
2018-09,GD763297,3
2018-09,GD766190,7
2018-09,GD766769,5
2018-09,GD768522,2
2018-09,GD781025,5
2018-09,GD784657,6
2018-09,GD785491,7
2018-09,GD788407,3
2018-09,GD788422,5
2018-09,GD790125,5
2018-09,GD792268,5
2018-09,GD796301,7
2018-09,GD797764,7
2018-09,GD804357,6
2018-09,GD806895,4
2018-09,GD807513,10
2018-09,GD807714,8
2018-09,GD809807,7
2018-09,GD809947,9
2018-09,GD812059,6
2018-09,GD812702,6
2018-09,GD812922,6
2018-09,GD813654,6
2018-09,GD819763,9
2018-09,GD821903,9
2018-09,GD822507,5
2018-09,GD825223,6
2018-09,GD825687,9
2018-09,GD837157,7
2018-09,GD841278,5
2018-09,GD843695,7
2018-09,GD844529,1
2018-09,GD852474,5
2018-09,GD859439,6
2018-09,GD862639,4
2018-09,GD862688,9
2018-09,GD864253,7
2018-09,GD864823,4
2018-09,GD866704,6
2018-09,GD868389,9
2018-09,GD869667,11
2018-09,GD870808,9
2018-09,GD873389,7
2018-09,GD876521,2
2018-09,GD877201,8
2018-09,GD879310,1
2018-09,GD879805,4
2018-09,GD880007,4
2018-09,GD883603,6
2018-09,GD885447,3
2018-09,GD886475,2
2018-09,GD887148,7
2018-09,GD892565,8
2018-09,GD893916,8
2018-09,GD897249,6
2018-09,GD900956,5
2018-09,GD903750,5
2018-09,GD903830,4
2018-09,GD908843,6
2018-09,GD911889,6
2018-09,GD912745,6
2018-09,GD913324,6
2018-09,GD914874,6
2018-09,GD915723,2
2018-09,GD921810,4
2018-09,GD930782,8
2018-09,GD931906,5
2018-09,GD933293,6
2018-09,GD934041,3
2018-09,GD942165,3
2018-09,GD943344,5
2018-09,GD946202,4
2018-09,GD947493,5
2018-09,GD951332,4
2018-09,GD955939,7
2018-09,GD957280,5
2018-09,GD960674,8
2018-09,GD962470,7
2018-09,GD964685,4
2018-09,GD967749,3
2018-09,GD968549,2
2018-09,GD969635,10
2018-09,GD970368,3
2018-09,GD972640,7
2018-09,GD973384,3
2018-09,GD975752,2
2018-09,GD979485,5
2018-09,GD987989,4
2018-09,GD991319,4
2018-09,GD994213,6
2018-09,GD998772,7
2018-09,HD000022,6
2018-09,HD003152,3
2018-09,HD006808,5
2018-09,HD012547,2
2018-09,HD012845,3
2018-09,HD014166,4
2018-09,HD019297,4
2018-09,HD020326,4
2018-09,HD024127,2
2018-09,HD024506,4
2018-09,HD025535,2
2018-09,HD028682,9
2018-09,HD030810,7
2018-09,HD032015,4
2018-09,HD035366,6
2018-09,HD035838,6
2018-09,HD037991,5
2018-09,HD044222,3
2018-09,HD044319,6
2018-09,HD048025,6
2018-09,HD052411,2
2018-09,HD052466,6
2018-09,HD053694,5
2018-09,HD055368,7
2018-09,HD055792,7
2018-09,HD056820,6
2018-09,HD058348,4
2018-09,HD068817,6
2018-09,HD069512,6
2018-09,HD069655,5
2018-09,HD069769,4
2018-09,HD070115,4
2018-09,HD074397,4
2018-09,HD074404,5
2018-09,HD076496,3
2018-09,HD079011,6
2018-09,HD084175,4
2018-09,HD095957,5
2018-09,HD096925,4
2018-09,HD096953,9
2018-09,HD099859,4
2018-09,HD101792,6
2018-09,HD104458,9
2018-09,HD104614,4
2018-09,HD109539,10
2018-09,HD112851,7
2018-09,HD113386,5
2018-09,HD117235,7
2018-09,HD120698,5
2018-09,HD121067,8
2018-09,HD124235,2
2018-09,HD124700,3
2018-09,HD134052,7
2018-09,HD134597,3
2018-09,HD137947,5
2018-09,HD139654,6
2018-09,HD140190,3
2018-09,HD145501,4
2018-09,HD146199,7
2018-09,HD147072,6
2018-09,HD148659,5
2018-09,HD155154,5
2018-09,HD156305,6
2018-09,HD160543,7
2018-09,HD163236,7
2018-09,HD164041,6
2018-09,HD165212,4
2018-09,HD167407,7
2018-09,HD171591,7
2018-09,HD176214,7
2018-09,HD177050,5
2018-09,HD184011,8
2018-09,HD186795,5
2018-09,HD187665,6
2018-09,HD188491,6
2018-09,HD192887,8
2018-09,HD194702,3
2018-09,HD200782,7
2018-09,HD203527,6
2018-09,HD205494,8
2018-09,HD206448,5
2018-09,HD210141,8
2018-09,HD214175,7
2018-09,HD216701,3
2018-09,HD218552,6
2018-09,HD218970,4
2018-09,HD219882,9
2018-09,HD221159,2
2018-09,HD236166,8
2018-09,HD242691,5
2018-09,HD244526,5
2018-09,HD245568,5
2018-09,HD250940,9
2018-09,HD251544,9
2018-09,HD252906,6
2018-09,HD256988,9
2018-09,HD263348,4
2018-09,HD264361,6
2018-09,HD268516,5
2018-09,HD268534,3
2018-09,HD269790,8
2018-09,HD272401,4
2018-09,HD277392,9
2018-09,HD280205,6
2018-09,HD280416,2
2018-09,HD281795,6
2018-09,HD285695,7
2018-09,HD286424,9
2018-09,HD287652,3
2018-09,HD289026,4
2018-09,HD290947,5
2018-09,HD291079,5
2018-09,HD292217,2
2018-09,HD293656,4
2018-09,HD295608,1
2018-09,HD296157,3
2018-09,HD296847,6
2018-09,HD298120,5
2018-09,HD300844,10
2018-09,HD305029,5
2018-09,HD307544,7
2018-09,HD309501,4
2018-09,HD313841,5
2018-09,HD314081,6
2018-09,HD315748,3
2018-09,HD319220,3
2018-09,HD320060,8
2018-09,HD321275,8
2018-09,HD321813,2
2018-09,HD327348,5
2018-09,HD327582,5
2018-09,HD332594,2
2018-09,HD333051,5
2018-09,HD333063,8
2018-09,HD333962,3
2018-09,HD344670,5
2018-09,HD348931,6
2018-09,HD349501,5
2018-09,HD351145,3
2018-09,HD351414,3
2018-09,HD359876,9
2018-09,HD361714,3
2018-09,HD364928,4
